Original Interest Rate_mean,Original Interest Rate_q25,Original Interest Rate_q75,Original Interest Rate_min,Original Interest Rate_max,Current Interest Rate_mean,Current Interest Rate_q25,Current Interest Rate_q75,Current Interest Rate_min,Current Interest Rate_max,Original UPB_mean,Original UPB_q25,Original UPB_q75,Original UPB_min,Original UPB_max,Debt-To-Income (DTI)_mean,Debt-To-Income (DTI)_q25,Debt-To-Income (DTI)_q75,Debt-To-Income (DTI)_min,Debt-To-Income (DTI)_max,Borrower Credit Score at Origination_mean,Borrower Credit Score at Origination_q25,Borrower Credit Score at Origination_q75,Borrower Credit Score at Origination_min,Borrower Credit Score at Origination_max,Co-Borrower Credit Score at Origination_mean,Co-Borrower Credit Score at Origination_q25,Co-Borrower Credit Score at Origination_q75,Co-Borrower Credit Score at Origination_min,Co-Borrower Credit Score at Origination_max,Loan Age_mean,Loan Age_q25,Loan Age_q75,Loan Age_min,Loan Age_max,Original Loan to Value Ratio (LTV)_mean,Original Loan to Value Ratio (LTV)_q25,Original Loan to Value Ratio (LTV)_q75,Original Loan to Value Ratio (LTV)_min,Original Loan to Value Ratio (LTV)_max,Original Combined Loan to Value Ratio (CLTV)_mean,Original Combined Loan to Value Ratio (CLTV)_q25,Original Combined Loan to Value Ratio (CLTV)_q75,Original Combined Loan to Value Ratio (CLTV)_min,Original Combined Loan to Value Ratio (CLTV)_max,Original Loan Term_mean,Original Loan Term_q25,Original Loan Term_q75,Original Loan Term_min,Original Loan Term_max,Mortgage Insurance Percentage_mean,Mortgage Insurance Percentage_q25,Mortgage Insurance Percentage_q75,Mortgage Insurance Percentage_min,Mortgage Insurance Percentage_max,Number of Borrowers_mean,Number of Borrowers_q25,Number of Borrowers_q75,Number of Borrowers_min,Number of Borrowers_max,Occupancy Status_P_rate,Occupancy Status_I_rate,Occupancy Status_S_rate,Property Type_SF_rate,Property Type_CO_rate,Property Type_CP_rate,Property Type_PU_rate,Property Type_MH_rate,Loan Purpose_P_rate,Loan Purpose_C_rate,Loan Purpose_R_rate,Amortization Type_FRM_rate,Amortization Type_ARM_rate,Interest Only Loan Indicator_Y_rate,Interest Only Loan Indicator_N_rate,Prepayment Penalty Indicator_Y_rate,Prepayment Penalty Indicator_N_rate,First Time Home Buyer Indicator_Y_rate,First Time Home Buyer Indicator_N_rate,loan_count,total_current_upb,total_original_upb,total_sched_principal,total_unsched_principal,total_principal,lp_empty_ratio,lp_all00_ratio,lp_end00_ratio,lp_end_not00_ratio,lp_has_02plus_ratio,lp_nonzero_count_mean,P_0_30,P_31_60,P_61_90,P_90plus,Pool,Month,Deal_Type,Deal_Number,Group,Deal_Year
4.272638,4.0,4.5,2.5,6.125,4.176748,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,89.09181,88.0,90.0,87.0,93.0,92.433685,90.0,95.0,81.0,97.0,92.46947,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.79095,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,2542668300.0,15660384000.0,6060359.5,16314729.0,22395078.0,0.7680333,0.20364577,0.22355914,0.008407532,0.012663939,0.19555408,0.9991573,0.00079457316,4.809397e-05,0.0,CAS_2017-C06_G2_092024,2024-09,C,06,G2,2017
4.272638,4.0,4.5,2.5,6.125,4.184602,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,66.074844,65.0,67.0,64.0,70.0,92.43382,90.0,95.0,81.0,97.0,92.469604,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.790745,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,3095010600.0,15660384000.0,6239915.5,32154576.0,38312692.0,0.73192155,0.22077668,0.2573096,0.010768861,0.030998075,0.4040278,0.99839276,0.00160724,0.0,0.0,CAS_2017-C06_G2_102022,2022-10,C,06,G2,2017
4.272638,4.0,4.5,2.5,6.125,4.179141,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,78.08466,77.0,79.0,76.0,82.0,92.433685,90.0,95.0,81.0,97.0,92.46947,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.790745,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,2772220400.0,15660384000.0,5895991.5,17904022.0,23757272.0,0.7532487,0.21169233,0.23733605,0.009415233,0.019311756,0.2460444,0.9982854,0.0016704922,4.4111574e-05,0.0,CAS_2017-C06_G2_102023,2023-10,C,06,G2,2017
4.272638,4.0,4.5,2.5,6.125,4.17667,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,90.091995,89.0,91.0,88.0,94.0,92.433685,90.0,95.0,81.0,97.0,92.46947,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.79095,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,2523511000.0,15660384000.0,6003904.0,13096815.0,19157092.0,0.7693117,0.20253278,0.22258152,0.008106726,0.012468415,0.19367404,0.99940777,0.00059220253,0.0,0.0,CAS_2017-C06_G2_102024,2024-10,C,06,G2,2017
4.272638,4.0,4.5,2.5,6.125,4.183233,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,67.075745,66.0,68.0,65.0,71.0,92.433685,90.0,95.0,81.0,97.0,92.46947,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.790745,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,3062060800.0,15660384000.0,6203519.0,26730390.0,32949764.0,0.734328,0.22006978,0.25509867,0.010573337,0.029479004,0.38628024,0.9980597,0.0019403149,0.0,0.0,CAS_2017-C06_G2_112022,2022-11,C,06,G2,2017
4.272638,4.0,4.5,2.5,6.125,4.178712,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,79.08553,78.0,80.0,77.0,83.0,92.433685,90.0,95.0,81.0,97.0,92.46947,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.790745,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,2750776300.0,15660384000.0,5924174.5,15467395.0,21444170.0,0.75469255,0.21122609,0.2361178,0.009189628,0.018439418,0.2392913,0.9984171,0.0015384426,4.4455453e-05,0.0,CAS_2017-C06_G2_112023,2023-11,C,06,G2,2017
4.272638,4.0,4.5,2.5,6.125,4.176071,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,91.09273,90.0,92.0,89.0,95.0,92.433685,90.0,95.0,81.0,97.0,92.46947,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.79095,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,2504733700.0,15660384000.0,5702200.0,12842950.0,18777466.0,0.7704849,0.201495,0.22109252,0.008422572,0.012227771,0.19209482,0.9994036,0.00059641997,0.0,0.0,CAS_2017-C06_G2_112024,2024-11,C,06,G2,2017
4.272638,4.0,4.5,2.5,6.125,4.1825943,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,68.07726,67.0,69.0,66.0,72.0,92.433685,90.0,95.0,81.0,97.0,92.46947,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.790745,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,3032209400.0,15660384000.0,5955179.5,23914588.0,29851348.0,0.7362381,0.21930273,0.2530532,0.010708699,0.02829082,0.36763024,0.99753827,0.002461704,0.0,0.0,CAS_2017-C06_G2_122022,2022-12,C,06,G2,2017
4.272638,4.0,4.5,2.5,6.125,4.1785617,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,80.084885,79.0,81.0,78.0,84.0,92.433685,90.0,95.0,81.0,97.0,92.46947,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.790745,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,2722459100.0,15660384000.0,5962387.0,22522298.0,28317278.0,0.7565576,0.21023342,0.23449345,0.008948984,0.017401636,0.22957526,0.9984522,0.001502903,4.491785e-05,0.0,CAS_2017-C06_G2_122023,2023-12,C,06,G2,2017
4.272638,4.0,4.5,2.5,6.125,4.1752124,3.875,4.5,2.5,6.125,235537.0,152000.0,306000.0,15000.0,786000.0,35.195644,30.0,42.0,1.0,50.0,747.4513,717.0,782.0,620.0,833.0,750.85474,722.0,786.0,620.0,832.0,92.094215,91.0,93.0,90.0,96.0,92.433685,90.0,95.0,81.0,97.0,92.46947,90.0,95.0,81.0,97.0,359.65878,360.0,360.0,252.0,360.0,25.79095,25.0,30.0,6.0,35.0,1.4394176,1.0,2.0,1.0,4.0,0.95236737,0.005655156,0.0419775,0.5821953,0.104124054,0.002391409,0.3001895,0.011099747,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4857117,0.5142883,66488.0,2480184600.0,15660384000.0,5889383.0,18507712.0,24549176.0,0.77203405,0.20017146,0.21957345,0.008392492,0.012122489,0.19066599,0.9994777,0.0005223159,0.0,0.0,CAS_2017-C06_G2_122024,2024-12,C,06,G2,2017
4.416234,4.18,4.625,2.5,6.125,4.4026756,4.125,4.75,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,56.08306,55.0,57.0,54.0,59.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,5311012400.0,20922757000.0,9556228.0,168072430.0,177655180.0,0.6654122,0.28195566,0.32187337,0.01271445,0.033950407,0.42452702,0.99936295,0.00063705124,0.0,0.0,CAS_2017-C07_G1_012022,2022-01,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.381283,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,68.094765,67.0,69.0,66.0,71.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,4270244000.0,20922757000.0,8771123.0,25396168.0,34167668.0,0.7222486,0.24098687,0.27024704,0.007504351,0.021224655,0.26309305,0.99858916,0.0014108235,0.0,0.0,CAS_2017-C07_G1_012023,2023-01,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.3778787,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,80.09832,79.0,81.0,78.0,83.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,3882695400.0,20922757000.0,8568970.0,15581086.0,24210634.0,0.7411451,0.23183246,0.2529215,0.00593341,0.012149364,0.15489025,0.99895746,0.0009339746,0.00010858182,0.0,CAS_2017-C07_G1_012024,2024-01,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.40227,4.125,4.75,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,57.084496,56.0,58.0,55.0,60.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,5136712700.0,20922757000.0,9824606.0,164487570.0,174299410.0,0.67456657,0.27415746,0.31365702,0.011776406,0.033091478,0.4196899,0.9992894,0.0007106031,0.0,0.0,CAS_2017-C07_G1_022022,2022-02,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.3811054,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,69.09497,68.0,70.0,67.0,72.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,4237393200.0,20922757000.0,9026277.0,23824714.0,32850990.0,0.72392124,0.23975497,0.2686761,0.0074026356,0.02053525,0.25085327,0.9986561,0.0013438833,0.0,0.0,CAS_2017-C07_G1_022023,2023-02,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.377302,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,81.09919,80.0,82.0,79.0,84.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,3856653800.0,20922757000.0,8800486.0,17237230.0,26041788.0,0.74227524,0.23123348,0.25149748,0.0062272553,0.011426053,0.15131891,0.9990705,0.00082014146,0.00010931501,0.0,CAS_2017-C07_G1_022024,2024-02,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.4011326,4.125,4.75,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,58.084328,57.0,59.0,56.0,61.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,5004083700.0,20922757000.0,8938296.0,123669016.0,132629290.0,0.68183357,0.2678963,0.30720374,0.010962682,0.032368165,0.4157908,0.9993219,0.0006780976,0.0,0.0,CAS_2017-C07_G1_032022,2022-03,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.380447,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,70.09479,69.0,71.0,68.0,73.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,4210673200.0,20922757000.0,8577521.0,18040116.0,26720064.0,0.7251644,0.23912208,0.26804322,0.006792342,0.019834543,0.23837617,0.9988846,0.001115353,0.0,0.0,CAS_2017-C07_G1_032023,2023-03,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.376963,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,82.10017,81.0,83.0,80.0,85.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,3833281800.0,20922757000.0,8550824.0,14796073.0,23372000.0,0.74342805,0.23045366,0.2510002,0.0055717546,0.010996587,0.14788319,0.9990652,0.00082480424,0.00010998152,0.0,CAS_2017-C07_G1_032024,2024-03,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.398354,4.125,4.75,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,59.0872,58.0,60.0,57.0,62.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,4881278500.0,20922757000.0,9139878.0,113669910.0,122804910.0,0.6885581,0.26188377,0.30017406,0.011267829,0.031916097,0.4139034,0.99924105,0.0007589321,0.0,0.0,CAS_2017-C07_G1_042022,2022-04,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.3799605,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,71.09554,70.0,72.0,69.0,74.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,4173235000.0,20922757000.0,8692505.0,28076340.0,37438050.0,0.7268597,0.2386474,0.26618972,0.006950566,0.018862594,0.2241699,0.9987872,0.0012127688,0.0,0.0,CAS_2017-C07_G1_042023,2023-04,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.376718,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,83.100716,82.0,84.0,81.0,86.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,3803179300.0,20922757000.0,8545551.0,21523674.0,30102324.0,0.74481815,0.23001288,0.24941796,0.005763884,0.010228069,0.14327207,0.99913687,0.0007522771,0.00011085202,0.0,CAS_2017-C07_G1_042024,2024-04,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.3944445,4.125,4.75,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,60.087437,59.0,61.0,58.0,63.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,4757672000.0,20922757000.0,9622996.0,113981736.0,123606696.0,0.6954748,0.25644764,0.2952917,0.009233517,0.031124974,0.40563053,0.9992826,0.00071737304,0.0,0.0,CAS_2017-C07_G1_052022,2022-05,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.380072,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,72.09592,71.0,73.0,70.0,75.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,4138041600.0,20922757000.0,9172399.0,25874046.0,35193348.0,0.7285324,0.2379241,0.26544383,0.006023824,0.018014964,0.21399833,0.998579,0.0014209917,0.0,0.0,CAS_2017-C07_G1_052023,2023-05,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.3762364,4.125,4.625,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,84.10173,83.0,85.0,82.0,87.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,3770857700.0,20922757000.0,8723380.0,23523938.0,32321742.0,0.74626476,0.22896183,0.24800524,0.005729979,0.009753396,0.14116995,0.99919146,0.0006969017,0.000111634574,0.0,CAS_2017-C07_G1_052024,2024-05,C,07,G1,2017
4.416234,4.18,4.625,2.5,6.125,4.3906407,4.125,4.69,2.5,6.125,236463.44,141000.0,310000.0,19000.0,1220000.0,34.64709,28.0,42.0,1.0,50.0,749.18164,715.0,789.0,620.0,830.0,755.7794,725.0,793.0,620.0,835.0,61.089222,60.0,62.0,59.0,64.0,75.41961,72.0,80.0,61.0,81.0,75.89563,72.0,80.0,61.0,97.0,359.2904,360.0,360.0,252.0,360.0,12.0,12.0,12.0,12.0,12.0,1.4815443,1.0,2.0,1.0,5.0,0.80094254,0.14901336,0.05004408,0.6102484,0.09956827,0.0085780155,0.27444,0.0071652993,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.16371691,0.8362831,88482.0,4659243000.0,20922757000.0,9041384.0,89390230.0,98429090.0,0.7008092,0.25254855,0.28982165,0.009369137,0.030424267,0.38758165,0.99910164,0.00089834916,0.0,0.0,CAS_2017-C07_G1_062022,2022-06,C,07,G1,2017
